image,caption
VizWiz_val_00001760.jpg,"""a 10 dollar bill, slightly orange colored featuring a portrait of Alexander Hamilton."""
VizWiz_val_00001760.jpg,"""A ten-dollar bill sitting on top of paper containing Braille text."""
VizWiz_val_00001760.jpg,"""A gently worn ten dollar bill laying flat."""
VizWiz_val_00001761.jpg,"""the buttons on a white microwave with something silver in front of the door"""
VizWiz_val_00001761.jpg,"""The buttons and LCD display on the front of a microwave."""
VizWiz_val_00001761.jpg,"""A microwave control panel- the numbers one and 5 are highlighted in yellow."""
VizWiz_val_00001761.jpg,"""A can of food is on a counter in front of a microwave."""
VizWiz_val_00001761.jpg,"""A white microwave control panel is shown with the top of a pop top can of soup at the bottom."""
VizWiz_val_00001762.jpg,"""Close-up of a couch or some type of fabric that is gray with a square pattern in it."""
VizWiz_val_00001762.jpg,"""A tan fabric surface with a square textured pattern."""
VizWiz_val_00001762.jpg,"""some sort of lined fabric that is very mesh"""
VizWiz_val_00001762.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001762.jpg,"""A picture of a white or cream colored blanket, and the blanket has a small square texture throughout the blanket."""
VizWiz_val_00001763.jpg,"""Holiday tree ornament of a black puppy holding a red stocking"""
VizWiz_val_00001763.jpg,"""A statuette of a grey dog is nestled in a plastic container."""
VizWiz_val_00001763.jpg,"""Small figurine in plastic packaging of a dog that is sitting down.."""
VizWiz_val_00001763.jpg,"""A packaged Christmas ornament of a black dog holding a red and white Christmas stocking"""
VizWiz_val_00001763.jpg,"""A doll of a dog keep in the box shown in the image."""
VizWiz_val_00001764.jpg,"""Frozen meal lying flat on wood surface or cutting board."""
VizWiz_val_00001764.jpg,"""A package dinner of Farmers Harvest brand vegetable lasagna made with whole grain pasta"""
VizWiz_val_00001764.jpg,"""a frozen microwavable vegetable lasagna box sitting on a counter."""
VizWiz_val_00001764.jpg,"""a box containing a microwaveable meal of vegetable lasagna"""
VizWiz_val_00001764.jpg,"""In the box is some kind of lasagna product with vegetables."""
VizWiz_val_00001765.jpg,"""A box of laundry detergent sitting on a green leafy blanket."""
VizWiz_val_00001765.jpg,"""A yellow package of Sun detergent with Oxy Clean additive."""
VizWiz_val_00001765.jpg,"""Pictured is part of a container of laundry detergent"""
VizWiz_val_00001765.jpg,"""some sort of sun oxy clean that is designed to clean stuff"""
VizWiz_val_00001765.jpg,"""A container of Sun laundry detergent with oxiclean"""
VizWiz_val_00001766.jpg,"""A can of vegetables displaying the nutrition facts."""
VizWiz_val_00001766.jpg,"""A can of green beans is on the counter."""
VizWiz_val_00001766.jpg,"""a can good with the back label nutritional facts."""
VizWiz_val_00001766.jpg,"""Back side of a metal can of food, unable to determine what the product is."""
VizWiz_val_00001766.jpg,"""The metal can is wrapped in a green label and has the nutrition facts displayed."""
VizWiz_val_00001767.jpg,"""A table with an assortment of different candy and some decorative crosses."""
VizWiz_val_00001767.jpg,"""Several images shown in this picture that include different brand candy bars on display as well as several boxed figures of crucifixes."""
VizWiz_val_00001767.jpg,"""A display showing what appears to be some crosses in some boxes, some candy, and possibly some cat food."""
VizWiz_val_00001767.jpg,"""A table with candy, boxes, and towels on it."""
VizWiz_val_00001767.jpg,"""A group white crosses in  boxes are at the lower right hand of the picture with what looks like candy bars in the background."""
VizWiz_val_00001768.jpg,"""A card with the word The Star has a woman on it."""
VizWiz_val_00001768.jpg,"""C playing card with a woman, and a goblet dumping out into a river, labeled XVII the star."""
VizWiz_val_00001768.jpg,"""A card that has the star written on the bottom with an illustrated woman on the beach in the middle and XVII on the top."""
VizWiz_val_00001768.jpg,"""A painting of a woman on a beach looking at the sun."""
VizWiz_val_00001768.jpg,"""a tarot card the star sitting on the table"""
VizWiz_val_00001769.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001769.jpg,"""imagine how you would describe this image on the phone to a friend."""
VizWiz_val_00001769.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001769.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001769.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001770.jpg,"""A computer screen with a blue and gray screen."""
VizWiz_val_00001770.jpg,"""A computer with a windows repair window open."""
VizWiz_val_00001770.jpg,"""Computer monitor displaying a notice with progress bar telling the user that there were problems that are currently being repaired."""
VizWiz_val_00001770.jpg,"""a message on a computer indicating the computer is going through ""Startup Repair"""""
VizWiz_val_00001770.jpg,"""Windows computer screen shot of trouble shooting after a potential software issue."""
VizWiz_val_00001771.jpg,"""A single service coffee pod on a jewelry catalog."""
VizWiz_val_00001771.jpg,"""A blue pamphlet describing a variety of jewelry with a wooden comb on top of it."""
VizWiz_val_00001771.jpg,"""a folders branded Keurig k-cup of an unknown type"""
VizWiz_val_00001771.jpg,"""Folgers K cup sitting on top of a jewelry catalog."""
VizWiz_val_00001771.jpg,"""A tin of Folger's on a table with pictures of clocks"""
VizWiz_val_00001772.jpg,"""Snowfield mountains in front of a lake with trees and the word snow"""
VizWiz_val_00001772.jpg,"""A book with snow-capped mountains on the cover."""
VizWiz_val_00001772.jpg,"""A close up of a sign with a scenic picture and white text."""
VizWiz_val_00001772.jpg,"""A box with a scenic lake with snow and pine trees"""
VizWiz_val_00001772.jpg,"""A lake with green pine trees in the background with the word special light written in white"""
VizWiz_val_00001773.jpg,"""The back of a package of medication showing directions for use"""
VizWiz_val_00001773.jpg,"""A medicine box showing the ingredients label on the back of it."""
VizWiz_val_00001773.jpg,"""The back of a box of medicine sitting on a counter top with part of a sink bowl showing."""
VizWiz_val_00001773.jpg,"""The instructions on a box of medication for travelers' diarrhea."""
VizWiz_val_00001773.jpg,"""White surface with a box in the left corner."""
VizWiz_val_00001774.jpg,"""The top side of a Pop-Tart box on top of a wooden table"""
VizWiz_val_00001774.jpg,"""appears to be a picture of blue pop tarts"""
VizWiz_val_00001774.jpg,"""A box of Apple Strudel Pop Tarts on a table."""
VizWiz_val_00001774.jpg,"""A color blue pack of pop tarts is placed on a wooden table."""
VizWiz_val_00001774.jpg,"""A package of Apple Strudel Pop Tarts is laying on a wooden countertop, and white linoleum flooring can  be seen in the background."""
VizWiz_val_00001775.jpg,"""Box of a frozen meal of roast beef."""
VizWiz_val_00001775.jpg,"""The top-left corner of a box for a microwave roast beef dinner."""
VizWiz_val_00001775.jpg,"""a traditional roast beef meal with a wood background behind it"""
VizWiz_val_00001775.jpg,"""It impossible to see word on the box."""
VizWiz_val_00001775.jpg,"""We are looking at an orange box of a frozen dinner, it looks to be roast beef with peas."""
VizWiz_val_00001776.jpg,"""a close up of wrinkles on someone's skin"""
VizWiz_val_00001776.jpg,"""The part of a hand between the thumb and pointer finger when it is stretched out."""
VizWiz_val_00001776.jpg,"""A person is holding a flesh colored item in the palm of his or her hand."""
VizWiz_val_00001776.jpg,"""A person's hand is obscuring any other object."""
VizWiz_val_00001776.jpg,"""An up close image of a hand palm ."""
VizWiz_val_00001777.jpg,"""A large yellow lab is laying out on the carpet as the people around him chat."""
VizWiz_val_00001777.jpg,"""A yellow dog lays at the feet on a woman with a black and white flower patterned dress in what appears to be a living room"""
VizWiz_val_00001777.jpg,"""a white dog lying on the black rug"""
VizWiz_val_00001777.jpg,"""House pet is sleep well in hall and this is shown on this image."""
VizWiz_val_00001777.jpg,"""A dog laying down on a carpet next to a person's feet."""
VizWiz_val_00001778.jpg,"""view down snow covered brick sidewalk at night with trees near the street"""
VizWiz_val_00001778.jpg,"""A brick sidewalk snow covered, with a line of trees to the right before the road."""
VizWiz_val_00001778.jpg,"""A very eerie, snow covered sidewalk stretches ahead."""
VizWiz_val_00001778.jpg,"""A street at night in the snow with trees"""
VizWiz_val_00001778.jpg,"""a sidewalk surrounded by snow and dead trees at night"""
VizWiz_val_00001779.jpg,"""a black electronic device screen showing NEW LOOK"""
VizWiz_val_00001779.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001779.jpg,"""A stick of deodorant of a container of men's hair styling product in a dark bathroom."""
VizWiz_val_00001779.jpg,"""Black bottle with new look logo on top of bottle."""
VizWiz_val_00001779.jpg,"""a screen with a picture on the front and a tan wall socket below it"""
VizWiz_val_00001780.jpg,"""A partial view of a black box with the letters ""Org"" on it."""
VizWiz_val_00001780.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001780.jpg,"""A black box of cologne with a text label."""
VizWiz_val_00001780.jpg,"""Potentially a box of food, the word organic is partially visible."""
VizWiz_val_00001780.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001781.jpg,"""The back of a silver beverage can, showing its nutritional label."""
VizWiz_val_00001781.jpg,"""The nutrition label for a drink in an aluminum can."""
VizWiz_val_00001781.jpg,"""A can of soda displaying the nutrition information on the back."""
VizWiz_val_00001781.jpg,"""Close up of the back of a soda can."""
VizWiz_val_00001781.jpg,"""brightness in the picture it very great soul"""
VizWiz_val_00001782.jpg,"""a golden color award with a symbol of a lion"""
VizWiz_val_00001782.jpg,"""A sculpture is right on top of the table."""
VizWiz_val_00001782.jpg,"""Bronze statue of a feline species animal mounted on top of opening container."""
VizWiz_val_00001782.jpg,"""a gold  ashtray with a large cat on the top of it"""
VizWiz_val_00001782.jpg,"""A photo of a cougar gold statue on a white flat surface."""
VizWiz_val_00001783.jpg,"""A Pic of a Healthy Choice Frozen Dinner on top of a table."""
VizWiz_val_00001783.jpg,"""A microwave healthy dinner flavored Salisbury steak on a wood counter with a tile linoleum floor"""
VizWiz_val_00001783.jpg,"""A packaged of frozen Salisbury steak is displayed on a counter."""
VizWiz_val_00001783.jpg,"""If you like Salisbury Steak, there is a boxed dinner on the counter."""
VizWiz_val_00001783.jpg,"""A Healthy Choice Salisbury Steak dinner complete with dessert food package."""
VizWiz_val_00001784.jpg,"""I Think this product is a some metallic devices"""
VizWiz_val_00001784.jpg,"""A blue recorder instrument rests on a brown cushion"""
VizWiz_val_00001784.jpg,"""a blue and white musical instrument for children"""
VizWiz_val_00001784.jpg,"""A blue and white instrument is on a brown surface."""
VizWiz_val_00001784.jpg,"""A slide whistle with a white top and blue body"""
VizWiz_val_00001785.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001785.jpg,"""A person is wearing a pink shirt with a collar."""
VizWiz_val_00001785.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001785.jpg,"""A bright pink polo shirt has a neck placket."""
VizWiz_val_00001785.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001786.jpg,"""a styrofoam hot cup in a cup holder"""
VizWiz_val_00001786.jpg,"""An empty paper cup sits in a cup holder surrounded by an assortment of indeterminate items"""
VizWiz_val_00001786.jpg,"""An empty 32 oz styrofoam cup from Love's sitting in a cup holder in a messy car."""
VizWiz_val_00001786.jpg,"""A convenience store cup in a car cup holder."""
VizWiz_val_00001786.jpg,"""A yellow white plastic cup with inside a messy room"""
VizWiz_val_00001787.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001787.jpg,"""A box for a three piece pot set sitting on a counter."""
VizWiz_val_00001787.jpg,"""A script has a nice  pictures of a cooking utensils."""
VizWiz_val_00001787.jpg,"""product box for a cooking pan or cooking accessory"""
VizWiz_val_00001787.jpg,"""Package for a deep frying pot and metal cage."""
VizWiz_val_00001788.jpg,"""IMAGE IS VERY  CLEAR AND ITS A FOOD ITEM"""
VizWiz_val_00001788.jpg,"""Thin crust pizza with sausage from pizza kitchen."""
VizWiz_val_00001788.jpg,"""A packet of meat keep in the table showed by the image."""
VizWiz_val_00001788.jpg,"""A package of thin crust pizza on a counter."""
VizWiz_val_00001788.jpg,"""some sort of thin crust pizza that is on a counter"""
VizWiz_val_00001789.jpg,"""a picture of a celeste pizza viewed at a close range"""
VizWiz_val_00001789.jpg,"""A frozen pizza box showing pizza and tomatoes on the cover."""
VizWiz_val_00001789.jpg,"""A box of frozen pizza with a portrait of the product on it below the logo."""
VizWiz_val_00001789.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001789.jpg,"""A box of microwavable pizza for one person."""
VizWiz_val_00001790.jpg,"""a cardboard box of Marie Callender's brand sesame chicken microwavable meal"""
VizWiz_val_00001790.jpg,"""A Marie Callender's frozen entree container of sesame chicken."""
VizWiz_val_00001790.jpg,"""A frozen Marie Callender's Sesame Chicken dinner in the box."""
VizWiz_val_00001790.jpg,"""A package of a frozen dinner is lying on top of a table."""
VizWiz_val_00001790.jpg,"""Sesame chicken frozen dinner with pasta and vegetables"""
VizWiz_val_00001791.jpg,"""A man's finger over is black pair of jeans"""
VizWiz_val_00001791.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001791.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001791.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001791.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001792.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001792.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001792.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001792.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001792.jpg,"""Half of a grey rectangle with black circles scattered on it and a finger blocking the bottom of the frame"""
VizWiz_val_00001793.jpg,"""A page of sheet music with notes and lyrics"""
VizWiz_val_00001793.jpg,"""Music sheet for I Let Her Go """
VizWiz_val_00001793.jpg,"""A music sheet showing notes and lyrics that says Arranged by Douglas Beam."""
VizWiz_val_00001793.jpg,"""Sheet music of a song with notes on it."""
VizWiz_val_00001793.jpg,"""A sheet of music and lyrics from Trinidad and Tobago."""
VizWiz_val_00001794.jpg,"""a white sachet with a Canadian bacon  label on it"""
VizWiz_val_00001794.jpg,"""A package of Canadian Bacon with a large logo on it."""
VizWiz_val_00001794.jpg,"""A package of Canadian bacon is inside of a plastic package, the brand label and text is displayed on the package."""
VizWiz_val_00001794.jpg,"""A package of Canadian bacon is on the counter."""
VizWiz_val_00001794.jpg,"""A pack of Canadian bacon from Jones with white background."""
VizWiz_val_00001795.jpg,"""a white person hand holding a red sachet"""
VizWiz_val_00001795.jpg,"""A person's hand and wrist, holding up a red and pink flowered package."""
VizWiz_val_00001795.jpg,"""Hand with a wedding ring and bracelets holding red fabric"""
VizWiz_val_00001795.jpg,"""One person wears a variety of outfits in his hands."""
VizWiz_val_00001795.jpg,"""arm of an older lady wearing a watch and a wedding band"""
VizWiz_val_00001796.jpg,"""Two black glossy objects: the upper one may be a folder with Expo Echo text; the other one has numbers, arranged vertically: 40, 36, 48."""
VizWiz_val_00001796.jpg,"""A black banner with the white text Expo Echo on it and a screen with the numbers 36, 48, and 40 under the banner."""
VizWiz_val_00001796.jpg,"""A sign that says Expo Echo is on the wall."""
VizWiz_val_00001796.jpg,"""a black bag with white text that says Expo Echo"""
VizWiz_val_00001796.jpg,"""A leather pouch with large font laying on a table"""
VizWiz_val_00001797.jpg,"""A big black leather chair in front of a window"""
VizWiz_val_00001797.jpg,"""a leather recliner in a living room next to an end table with a lamp"""
VizWiz_val_00001797.jpg,"""A lazy boy chair sitting in front of a window with the shades closed."""
VizWiz_val_00001797.jpg,"""Dark leather recliner seat with a wooden side table and a lamp on top."""
VizWiz_val_00001797.jpg,"""black couch next to lamp shade and living room blinders"""
VizWiz_val_00001798.jpg,"""TABLE ON RECEIPT EXPRESS BRAND NAME AND QUALITY"""
VizWiz_val_00001798.jpg,"""still frozen chicken thighs purchased from a grocery store"""
VizWiz_val_00001798.jpg,"""a frozen package of meat or something similar to it"""
VizWiz_val_00001798.jpg,"""a zoom in of a box of frozen foods with ingredient instructions on the back that sits on what appears to be a porcelain counter"""
VizWiz_val_00001798.jpg,"""A white background with text on a light brown counter"""
VizWiz_val_00001799.jpg,"""a Freedom Scientific Sara ce brand electronic device"""
VizWiz_val_00001799.jpg,"""a box with directional buttons and the label Sara ce"""
VizWiz_val_00001799.jpg,"""A black electronic (SARA CE) device with green, blue, orange, and red buttons."""
VizWiz_val_00001799.jpg,"""A small black audio/video console with blue arrow buttons, a red stop button, and a green play button sits on a white table."""
VizWiz_val_00001799.jpg,"""The touch pad control on a black device with colorful buttons."""
VizWiz_val_00001800.jpg,"""Glass stained window on a wooden door looking outside"""
VizWiz_val_00001800.jpg,"""A stylized clear stained glass window with iron detailing, and a white star etched in the center."""
VizWiz_val_00001800.jpg,"""Glass window of a front door showing the outside of a house"""
VizWiz_val_00001800.jpg,"""A door with an iron worked glass framed center."""
VizWiz_val_00001800.jpg,"""Looking outside through a glass door, with a yard and trees visible."""
VizWiz_val_00001801.jpg,"""A closeup of a carton of low fat milk dated March 21 12."""
VizWiz_val_00001801.jpg,"""a package of low fat milk that expired mar 21 12"""
VizWiz_val_00001801.jpg,"""TOP OF A MILK CARTON DISPLAYING THE EXPIRATION DATE"""
VizWiz_val_00001801.jpg,"""the top of a carton of low fat milk with a white screw top and the expiration date visible"""
VizWiz_val_00001801.jpg,"""A container of natural low fat milk with the expiration date printed on it"""
VizWiz_val_00001802.jpg,"""hand holding a bottle of neosporin backwards with the barcode facing front"""
VizWiz_val_00001802.jpg,"""A white bottle of Neosporin spray with a red pop off top."""
VizWiz_val_00001802.jpg,"""A bottle of some sort of medicated product in a woman's hand"""
VizWiz_val_00001802.jpg,"""A can with a red top and blurry text is being held by somebody."""
VizWiz_val_00001802.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001803.jpg,"""A close up view of a man holding Canada Dry soda can in his hand."""
VizWiz_val_00001803.jpg,"""a twelve ounce can of Canada Dry ginger ale made from real ginger"""
VizWiz_val_00001803.jpg,"""A hand is holding a green can of ginger ale."""
VizWiz_val_00001803.jpg,"""A white hand holding a green can of ginger ale."""
VizWiz_val_00001803.jpg,"""A person is holding a can of ginger ale."""
VizWiz_val_00001804.jpg,"""various items of a kitchen counter including a gift and a cup"""
VizWiz_val_00001804.jpg,"""a blurry image showing different items in a house"""
VizWiz_val_00001804.jpg,"""a green cylinder with a bow on top sitting on the kitchen table"""
VizWiz_val_00001804.jpg,"""A green cylindrical container, topped with a red bow, is sitting on a dark wood table."""
VizWiz_val_00001804.jpg,"""a green cylindrical tin on the wooden table and a white cup"""
VizWiz_val_00001805.jpg,"""A large bottle of Marshalls Creek Spices Poultry Seasoning."""
VizWiz_val_00001805.jpg,"""The package of food spice has a red label"""
VizWiz_val_00001805.jpg,"""A bottle of poultry seasoning has a  yellow and red label."""
VizWiz_val_00001805.jpg,"""A container of seasoning with a red and yellow label."""
VizWiz_val_00001805.jpg,"""A spice jar is shown close up and reads ""Marshalls Creek Spices: by pure and natural spices"" it also reads ""Poultry Seasoning lower down the label."""
VizWiz_val_00001806.jpg,"""Quality issues are too severe to recognize visual content, no image loaded, it's just a complete black screen."""
VizWiz_val_00001806.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001806.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001806.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001806.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001807.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001807.jpg,"""A blue color  cover is covered a  white color device which is on the table."""
VizWiz_val_00001807.jpg,"""A close up of some sort of blue bottle with a printer in the background ."""
VizWiz_val_00001807.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001807.jpg,"""a blue screen with a desk in the background and printer"""
VizWiz_val_00001808.jpg,"""white plastic container with food spread in it"""
VizWiz_val_00001808.jpg,"""Here is a cinnamon spread tartinade de cannelle, which has a red and white lid as well as having a farm illustration sitting on the carpet."""
VizWiz_val_00001808.jpg,"""The top of a small white tub of cinnamon spread on a beige-flecked berber-style carpet."""
VizWiz_val_00001808.jpg,"""A white plastic jar with a red label on top of the lid."""
VizWiz_val_00001808.jpg,"""A cheese spread product is on top of a grey rug."""
VizWiz_val_00001809.jpg,"""a clear bottle with clear liquid inside on a persons lap"""
VizWiz_val_00001809.jpg,"""Appears to  be a picture of a tin can"""
VizWiz_val_00001809.jpg,"""A clear plastic bottle of clear soap cleanser."""
VizWiz_val_00001809.jpg,"""A clear bottle filled will a clear medicine liquid."""
VizWiz_val_00001809.jpg,"""A clear plastic bottle of something, says do not eat and keep away from eyes."""
VizWiz_val_00001810.jpg,"""appears to be a picture of game remote"""
VizWiz_val_00001810.jpg,"""A person is holding a red Sony game controller."""
VizWiz_val_00001810.jpg,"""a remote used for playing by children to control"""
VizWiz_val_00001810.jpg,"""A hand is holding up a red PlayStation controller, and a package of Aquafina water can be seen behind it on the floor."""
VizWiz_val_00001810.jpg,"""A red Sony PlayStation controller in a yellow room."""
VizWiz_val_00001811.jpg,"""A bright glare is in the center of a dark room."""
VizWiz_val_00001811.jpg,"""A dark surface containing the words signal up."""
VizWiz_val_00001811.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001811.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001811.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001812.jpg,"""An outstretched hand with a black, bug like oval with white and red spots on it."""
VizWiz_val_00001812.jpg,"""a black, red, and white stone that held on top of a palm"""
VizWiz_val_00001812.jpg,"""A live ladybug sitting in the palm of someone's hand."""
VizWiz_val_00001812.jpg,"""A small black object is placed on someone's hand."""
VizWiz_val_00001812.jpg,"""A ladybug sitting inside of an open palm"""
VizWiz_val_00001813.jpg,"""Some clothing hanging up and bags of it on the floor."""
VizWiz_val_00001813.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001813.jpg,"""a gold, black and silver women's blouse is hanging on a hanger with other clothing items."""
VizWiz_val_00001813.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001813.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001814.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001814.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001814.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001814.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001814.jpg,"""A blue sky has white lines in it from a high flying jet."""
VizWiz_val_00001815.jpg,"""A luxury gold clock that is branded by the University of WATERLOO is lying on top of a calendar."""
VizWiz_val_00001815.jpg,"""a gold colored University of Waterloo desktop clock"""
VizWiz_val_00001815.jpg,"""A gold clock is sitting on a calendar."""
VizWiz_val_00001815.jpg,"""has two needles one is small and another one is big, used as table decor."""
VizWiz_val_00001815.jpg,"""gold clock placed on top of a calendar"""
VizWiz_val_00001816.jpg,"""A bottle of coffee mate coffee creamer in the flavor French vanilla, with a blue background and a yellow heart with the label in the center."""
VizWiz_val_00001816.jpg,"""A blue labeled bottle of Coffee-mate creamer is on a table."""
VizWiz_val_00001816.jpg,"""a bottle of French vanilla coffee mate creamer"""
VizWiz_val_00001816.jpg,"""Blue Nestle brand French vanilla coffee creamer bottle."""
VizWiz_val_00001816.jpg,"""Part of a blue container of coffee creamer."""
VizWiz_val_00001817.jpg,"""A hand holds an item of blue fabric with a white tag."""
VizWiz_val_00001817.jpg,"""A person's hand that has a white label on the shirt."""
VizWiz_val_00001817.jpg,"""Someone is holding something made of dark blue and white fabric in their hand."""
VizWiz_val_00001817.jpg,"""A person is caressing a piece of navy blue fabric"""
VizWiz_val_00001817.jpg,"""An older person's right hand and a piece of blue and white fabric."""
VizWiz_val_00001818.jpg,"""A packet of Gevalia coffee sitting on a table."""
VizWiz_val_00001818.jpg,"""A single serve packet of Gevalia coffee rests on a wooden surface."""
VizWiz_val_00001818.jpg,"""black package of Tassimo coffee grounds with white coffee cup on front"""
VizWiz_val_00001818.jpg,"""A brown and black package of coffee sitting on a wooden surface."""
VizWiz_val_00001818.jpg,"""Pictured is part of a bag of coffee."""
VizWiz_val_00001819.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001819.jpg,"""a bottle of ophthalmic suspension with a pink cap laying on its side"""
VizWiz_val_00001819.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001819.jpg,"""A white plastic medicine dropper bottle with a pink cap rests on a wooden table."""
VizWiz_val_00001819.jpg,"""A kind of drops for the eyes is laying on the wooden surface."""
VizWiz_val_00001820.jpg,"""a copy of legends of wrestling with Terry Funk"""
VizWiz_val_00001820.jpg,"""A hand is holding a pro wrestling DVD."""
VizWiz_val_00001820.jpg,"""Legends of Wrestling DVD starring Roddy Piper and Terry Funk held in the hand over a white tile floor."""
VizWiz_val_00001820.jpg,"""A DVD case has the image of two different men"""
VizWiz_val_00001820.jpg,"""a cd disk with some stuff inside of it"""
VizWiz_val_00001821.jpg,"""appears to be a picture of a jar of spices"""
VizWiz_val_00001821.jpg,"""A small container with some words like red pepper and a man was holding that"""
VizWiz_val_00001821.jpg,"""A red bottle of spice is being held up."""
VizWiz_val_00001821.jpg,"""A red plastic bottle of spice with a red top."""
VizWiz_val_00001821.jpg,"""Plastic container for ground red pepper with red cap and red label with white lettering."""
VizWiz_val_00001822.jpg,"""Here is a picture of a toy sitting in somebody lap"""
VizWiz_val_00001822.jpg,"""appears to be a picture of a toy man"""
VizWiz_val_00001822.jpg,"""A captain America action figure on a person's lap"""
VizWiz_val_00001822.jpg,"""Picture is of a Captain America action figure resting on someone's lap."""
VizWiz_val_00001822.jpg,"""A toy super hero figure of Captain America."""
VizWiz_val_00001823.jpg,"""A tall pink bottle that narrows near the top."""
VizWiz_val_00001823.jpg,"""a transparent magenta reusable water bottle with blue on the cap"""
VizWiz_val_00001823.jpg,"""A pink water bottle sitting on a table in a library"""
VizWiz_val_00001823.jpg,"""A pink plastic water bottle with a blue stripe on the lid rests on a white table with a green book behind it."""
VizWiz_val_00001823.jpg,"""Pink plastic water bottle with blue on the top in a library"""
VizWiz_val_00001824.jpg,"""appears to be a picture of a catalog"""
VizWiz_val_00001824.jpg,"""A bed bath and beyond catalog is on a carpet floor."""
VizWiz_val_00001824.jpg,"""a blue and green color book showing bed bath and beyond"""
VizWiz_val_00001824.jpg,"""a paper label of BED BATH & BEYOND"""
VizWiz_val_00001824.jpg,"""A blue and green Bed, Bath & Beyond catalog."""
VizWiz_val_00001825.jpg,"""A container of Santa Paula Brand crushed chillies."""
VizWiz_val_00001825.jpg,"""an opened container of crushed chilies laying on a counter"""
VizWiz_val_00001825.jpg,"""A glass container or crushed chillies sitting on a wood surface."""
VizWiz_val_00001825.jpg,"""A half-empty bottle of crushed chili spice is on top of a white wooden surface."""
VizWiz_val_00001825.jpg,"""A jar of Santa Paula crushed chilies on a wood counter."""
VizWiz_val_00001826.jpg,"""some white lacy curtains hanging in a window"""
VizWiz_val_00001826.jpg,"""A closed window covered by sheer white curtains"""
VizWiz_val_00001826.jpg,"""Curtains closed over a window facing outside and a blue sky."""
VizWiz_val_00001826.jpg,"""A large white lace curtain with flowers on it."""
VizWiz_val_00001826.jpg,"""A large window covered by lacy sheer curtains with a valance hanging in the center."""
VizWiz_val_00001827.jpg,"""A white cloth with a shadow on its lower left corner."""
VizWiz_val_00001827.jpg,"""A white fabric that has a slight stain on it in the middle."""
VizWiz_val_00001827.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001827.jpg,"""A white fabric either cloth or paper made of very coarse material."""
VizWiz_val_00001827.jpg,"""A white piece of material with a darker brown spot in the corner"""
VizWiz_val_00001828.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001828.jpg,"""A radio with an antenna extended from the top."""
VizWiz_val_00001828.jpg,"""Quality issues are too severe to recognize visual content."""
VizWiz_val_00001828.jpg,"""a black alarm clock or radio with the antenna up"""
VizWiz_val_00001828.jpg,"""A pair of white cabinet doors in a room with white walls."""
VizWiz_val_00001829.jpg,"""A small electronic device with button controls and a small screen"""
